,composite_chain_id,coref_chain,dataset,subtopic_id,language,mentions,phrasing_diversity,unique_lemmas
576,PER6xAaVgpMAhZLzMiTNzywZY/NP4E//,PER6xAaVgpMAhZLzMiTNzywZY,NP4E,,,3,1.0,2
577,PER7LsXKQMt9tPLGXZZCwPM45/NP4E//,PER7LsXKQMt9tPLGXZZCwPM45,NP4E,,,28,0.91,4
578,PER8YrcufywNYfgp6a62FF5YQ/NP4E//,PER8YrcufywNYfgp6a62FF5YQ,NP4E,,,11,0.082,2
579,PER9Dwf8oHoEvJTfj5Lx8a3af/NP4E//,PER9Dwf8oHoEvJTfj5Lx8a3af,NP4E,,,41,0.874,5
580,PER9EKWuzs2qi2JByiqNKGVyK/NP4E//,PER9EKWuzs2qi2JByiqNKGVyK,NP4E,,,3,1.333,3
581,PERAvtrGxcJwCpP6mfNaPyDaZ/NP4E//,PERAvtrGxcJwCpP6mfNaPyDaZ,NP4E,,,3,0.667,2
582,PERBVCGSbVpJEpsTQ4yExWbgt/NP4E//,PERBVCGSbVpJEpsTQ4yExWbgt,NP4E,,,2,1.0,1
583,PERBiDBDuVxMNjLnt5AP7Qgeu/NP4E//,PERBiDBDuVxMNjLnt5AP7Qgeu,NP4E,,,101,0.463,7
584,PERC3j6Lsecsednnw4WnFDVXa/NP4E//,PERC3j6Lsecsednnw4WnFDVXa,NP4E,,,5,3.0,3
585,PERCFcLEnZ37a9iD3eWkhkyZY/NP4E//,PERCFcLEnZ37a9iD3eWkhkyZY,NP4E,,,2,0.5,2
586,PERCfSM5uRyU5pV6eQJmthaQn/NP4E//,PERCfSM5uRyU5pV6eQJmthaQn,NP4E,,,4,2.0,2
587,PERCu5zpEiobhLKRhwzPzK2nE/NP4E//,PERCu5zpEiobhLKRhwzPzK2nE,NP4E,,,2,1.0,1
588,PERDDwWAZgXjTpk5LtMmmNzDZ/NP4E//,PERDDwWAZgXjTpk5LtMmmNzDZ,NP4E,,,5,4.0,4
589,PERDLcuf4Ubkve4C3BBvQ8AUG/NP4E//,PERDLcuf4Ubkve4C3BBvQ8AUG,NP4E,,,17,0.971,4
590,PERE9BXdFicQgBm86bunCAXLd/NP4E//,PERE9BXdFicQgBm86bunCAXLd,NP4E,,,3,3.0,3
591,PEREPpQTHcWxS9F65yUujWYiV/NP4E//,PEREPpQTHcWxS9F65yUujWYiV,NP4E,,,3,3.0,3
592,PERG5yy5PjntJHNNBWkUMtiBm/NP4E//,PERG5yy5PjntJHNNBWkUMtiBm,NP4E,,,2,2.0,2
593,PERGUZxapvbBWKVa82BZGkiVx/NP4E//,PERGUZxapvbBWKVa82BZGkiVx,NP4E,,,86,0.201,6
594,PERGdMGosm7oW3RX65r3LK2Dx/NP4E//,PERGdMGosm7oW3RX65r3LK2Dx,NP4E,,,2,1.0,1
595,PERJ9Zy8S6pZXVZX7nRyemogi/NP4E//,PERJ9Zy8S6pZXVZX7nRyemogi,NP4E,,,31,5.645,17
596,PERJq7VZfaxDpWsA8Cuy2LRRY/NP4E//,PERJq7VZfaxDpWsA8Cuy2LRRY,NP4E,,,10,1.95,5
597,PERJuAFteUbVKDFf2YF92dYoi/NP4E//,PERJuAFteUbVKDFf2YF92dYoi,NP4E,,,22,2.145,5
598,PERKFCjbQQzTeNQv6ysmoEQdb/NP4E//,PERKFCjbQQzTeNQv6ysmoEQdb,NP4E,,,9,1.0,4
599,PERKh5T9ntVYHZMRmqVqHDGQf/NP4E//,PERKh5T9ntVYHZMRmqVqHDGQf,NP4E,,,23,1.491,8
600,PERLF2VQkSGtJ7siDZizbb7XB/NP4E//,PERLF2VQkSGtJ7siDZizbb7XB,NP4E,,,8,0.729,2
601,PERLp6HtjgSpMLGrDgsTjqhJ5/NP4E//,PERLp6HtjgSpMLGrDgsTjqhJ5,NP4E,,,10,1.333,4
602,PERLwRc3sG2Ma2xvuBEmsCTnW/NP4E//,PERLwRc3sG2Ma2xvuBEmsCTnW,NP4E,,,12,2.667,6
603,PERMZoa2AkfPYDRddb7KFHYJy/NP4E//,PERMZoa2AkfPYDRddb7KFHYJy,NP4E,,,21,1.143,5
604,PERMbk9ZBWkxEScpEwsGdeC5g/NP4E//,PERMbk9ZBWkxEScpEwsGdeC5g,NP4E,,,6,1.667,3
605,PERNhZGyVgosyGPbQRbUMdhic/NP4E//,PERNhZGyVgosyGPbQRbUMdhic,NP4E,,,10,1.9,4
606,PERNi82pUSnpFhTE6tKeF7y5v/NP4E//,PERNi82pUSnpFhTE6tKeF7y5v,NP4E,,,20,1.769,4
607,PERNrbsBPfRBrHFZPK7iaeoxm/NP4E//,PERNrbsBPfRBrHFZPK7iaeoxm,NP4E,,,2,0.5,2
608,PERP35q5Cuw6CwR6uj7qZM6Gr/NP4E//,PERP35q5Cuw6CwR6uj7qZM6Gr,NP4E,,,5,0.8,4
609,PERPGSxrCotbJKZUeQfxtuGai/NP4E//,PERPGSxrCotbJKZUeQfxtuGai,NP4E,,,18,1.758,4
610,PERPffeuAUFWcjxrPf9NpZhbs/NP4E//,PERPffeuAUFWcjxrPf9NpZhbs,NP4E,,,8,0.286,2
611,PERPwmA4ziu6nFvBZA5y2T6Pk/NP4E//,PERPwmA4ziu6nFvBZA5y2T6Pk,NP4E,,,2,2.0,2
612,PERQGRCGZMyeLPgK7onbq9gJC/NP4E//,PERQGRCGZMyeLPgK7onbq9gJC,NP4E,,,2,2.0,2
613,PERQLUjoQVVGmGbpd4KDC6mPn/NP4E//,PERQLUjoQVVGmGbpd4KDC6mPn,NP4E,,,5,1.8,4
614,PERQTbcqdVdkpt8PcFzw2DaW3/NP4E//,PERQTbcqdVdkpt8PcFzw2DaW3,NP4E,,,4,0.5,2
615,PERSHA2W2DyWgEC4RMMwA2mw6/NP4E//,PERSHA2W2DyWgEC4RMMwA2mw6,NP4E,,,5,1.0,2
616,PERTXeGSdBh7LXECmD8SJo4Uy/NP4E//,PERTXeGSdBh7LXECmD8SJo4Uy,NP4E,,,30,1.52,5
617,PERTrvp8bB64cUdShJ6pkbPZn/NP4E//,PERTrvp8bB64cUdShJ6pkbPZn,NP4E,,,21,2.429,5
618,PERTsgTjNAzwPaTzkLeLZK8Uc/NP4E//,PERTsgTjNAzwPaTzkLeLZK8Uc,NP4E,,,5,1.2,4
619,PERTtUPXyhGPhNozjUNV7QmXR/NP4E//,PERTtUPXyhGPhNozjUNV7QmXR,NP4E,,,3,3.0,3
620,PERUmwomk59bQKJ8YmJVHeRsR/NP4E//,PERUmwomk59bQKJ8YmJVHeRsR,NP4E,,,2,1.0,1
621,PERWKvubwxeitsTUFV7SysvJ2/NP4E//,PERWKvubwxeitsTUFV7SysvJ2,NP4E,,,10,0.7,4
622,PERXBPnbXiBCJC7DFUfusoSkZ/NP4E//,PERXBPnbXiBCJC7DFUfusoSkZ,NP4E,,,132,1.763,10
623,PERXZebAhW7zvvMNrG23B7S3r/NP4E//,PERXZebAhW7zvvMNrG23B7S3r,NP4E,,,4,1.125,2
624,PERXrykNkxKBqk2wJEKhJDWJc/NP4E//,PERXrykNkxKBqk2wJEKhJDWJc,NP4E,,,6,2.917,4
625,PERYrGbChhwcpkfUACCEqdd3Q/NP4E//,PERYrGbChhwcpkfUACCEqdd3Q,NP4E,,,2,2.0,2
626,PERZPjcC5KKfbMGaAuaBgAvjH/NP4E//,PERZPjcC5KKfbMGaAuaBgAvjH,NP4E,,,2,2.0,2
627,PERZpUfVm6axfeUN88wLDYRbE/NP4E//,PERZpUfVm6axfeUN88wLDYRbE,NP4E,,,68,3.267,10
628,PERac8KBjbvHu5qJbGqW8ekPz/NP4E//,PERac8KBjbvHu5qJbGqW8ekPz,NP4E,,,4,0.562,1
629,PERarvejnvQRdHhYn2oFkXCCN/NP4E//,PERarvejnvQRdHhYn2oFkXCCN,NP4E,,,9,1.067,4
630,PERauBUVXmoCvxCZtbwZfBtVJ/NP4E//,PERauBUVXmoCvxCZtbwZfBtVJ,NP4E,,,5,0.6,3
631,PERazsznmcLQaf4mB36Beamao/NP4E//,PERazsznmcLQaf4mB36Beamao,NP4E,,,2,0.5,2
632,PERdiUcjJ7DQvxqJx55D6ua9X/NP4E//,PERdiUcjJ7DQvxqJx55D6ua9X,NP4E,,,5,2.4,4
633,PERdzUynYGhNSumitbE9CGrif/NP4E//,PERdzUynYGhNSumitbE9CGrif,NP4E,,,2,2.0,2
634,PEReS2apjCdhRB4DkwoaMRKCi/NP4E//,PEReS2apjCdhRB4DkwoaMRKCi,NP4E,,,17,0.668,3
635,PERfEVgddqqm637QFyHcqhy7x/NP4E//,PERfEVgddqqm637QFyHcqhy7x,NP4E,,,2,2.0,2
636,PERfqKD7Mx9zoCueLUn5FtPcF/NP4E//,PERfqKD7Mx9zoCueLUn5FtPcF,NP4E,,,22,3.659,8
637,PERfqtdjXCZeVzKLA5aUnMG53/NP4E//,PERfqtdjXCZeVzKLA5aUnMG53,NP4E,,,2,1.0,1
638,PERgF5PmfhBux77RGErJ9vMxY/NP4E//,PERgF5PmfhBux77RGErJ9vMxY,NP4E,,,6,0.375,2
639,PERgkMa33U69TrSmbB2au8Bn5/NP4E//,PERgkMa33U69TrSmbB2au8Bn5,NP4E,,,3,1.333,3
640,PERhhDrMrYSuYoZGrGZ67Cq8g/NP4E//,PERhhDrMrYSuYoZGrGZ67Cq8g,NP4E,,,11,1.364,4
641,PERiQpUhbhPdVuD63w5AHVxDz/NP4E//,PERiQpUhbhPdVuD63w5AHVxDz,NP4E,,,18,3.491,8
642,PERishWumwBJcR2z8QnTTvNPA/NP4E//,PERishWumwBJcR2z8QnTTvNPA,NP4E,,,4,0.75,3
643,PERjVvyYaSU3dor34vB2KW8vL/NP4E//,PERjVvyYaSU3dor34vB2KW8vL,NP4E,,,24,1.736,5
644,PERk263wLkt3ZrheStxEzGbjB/NP4E//,PERk263wLkt3ZrheStxEzGbjB,NP4E,,,3,1.333,3
645,PERkXy6JjmRnUXBrKCVognpoq/NP4E//,PERkXy6JjmRnUXBrKCVognpoq,NP4E,,,36,1.786,6
646,PERmDR5XmkcZfYcdKxKxzEg5m/NP4E//,PERmDR5XmkcZfYcdKxKxzEg5m,NP4E,,,135,2.513,17
647,PERo7PdwdQiaZEYGEpuKrQ3T7/NP4E//,PERo7PdwdQiaZEYGEpuKrQ3T7,NP4E,,,4,0.125,2
648,PERoGf72EVWf4LXGU8vpJo8Vt/NP4E//,PERoGf72EVWf4LXGU8vpJo8Vt,NP4E,,,32,0.743,6
649,PERoYmFcTSfyrWSJS5TBywfDa/NP4E//,PERoYmFcTSfyrWSJS5TBywfDa,NP4E,,,6,0.167,2
650,PRO46UEp47oXrJ69ebDcnGroM/NP4E//,PRO46UEp47oXrJ69ebDcnGroM,NP4E,,,4,1.5,3
651,PRO8mxiNdNbt2X3YSBeAZG2xt/NP4E//,PRO8mxiNdNbt2X3YSBeAZG2xt,NP4E,,,73,1.581,8
652,QUA9KbbzxBGn5sc5NjR5BtQYU/NP4E//,QUA9KbbzxBGn5sc5NjR5BtQYU,NP4E,,,2,2.0,2
653,QUAD79J5tFoecuhCHQN4hBey4/NP4E//,QUAD79J5tFoecuhCHQN4hBey4,NP4E,,,4,2.0,2
654,QUAf23h4PCX7WW2pY9qNWXxBC/NP4E//,QUAf23h4PCX7WW2pY9qNWXxBC,NP4E,,,2,2.0,2
655,TIM495YehNTVy2wEfVz5CDz3K/NP4E//,TIM495YehNTVy2wEfVz5CDz3K,NP4E,,,2,2.0,2
656,TIM9ntoaj5mWWTMhDPtkVrCyt/NP4E//,TIM9ntoaj5mWWTMhDPtkVrCyt,NP4E,,,2,2.0,2
657,TIMByrJobBLRCgSYXGP3nVuPx/NP4E//,TIMByrJobBLRCgSYXGP3nVuPx,NP4E,,,10,4.275,5
658,TIMHb4EojvoFAsNficVRwzi7L/NP4E//,TIMHb4EojvoFAsNficVRwzi7L,NP4E,,,2,0.25,1
659,TIMKgku3fu57TspQEtLecvf35/NP4E//,TIMKgku3fu57TspQEtLecvf35,NP4E,,,5,0.9,2
660,TIMPysTLKbMH8AMYRHf2XGj5u/NP4E//,TIMPysTLKbMH8AMYRHf2XGj5u,NP4E,,,6,4.0,4
661,TIMQPZaLvJ5wfr3FWye6V2oU7/NP4E//,TIMQPZaLvJ5wfr3FWye6V2oU7,NP4E,,,4,3.0,3
662,TIMnZvw7kEdYQtKomuwRLDU6v/NP4E//,TIMnZvw7kEdYQtKomuwRLDU6v,NP4E,,,2,2.0,2
663,WOR4LV8g362yKjUHd8iHG8TGB/NP4E//,WOR4LV8g362yKjUHd8iHG8TGB,NP4E,,,2,2.0,2
664,WOR5gydYBdBSi4HkrnAd4auV9/NP4E//,WOR5gydYBdBSi4HkrnAd4auV9,NP4E,,,5,1.5,4
665,WORJyxNMHLNEQjcgCB78Nf2qR/NP4E//,WORJyxNMHLNEQjcgCB78Nf2qR,NP4E,,,4,0.5,2
666,WORXA6GFALgtd4iu59PW4GjpJ/NP4E//,WORXA6GFALgtd4iu59PW4GjpJ,NP4E,,,8,0.188,3
667,WORevMdNBTuiSLtuuPXguyRew/NP4E//,WORevMdNBTuiSLtuuPXguyRew,NP4E,,,2,2.0,2
668,CAR6nqiiHWDxZyjDc8ukNKJJ9/NP4E/4_tajikistan/,CAR6nqiiHWDxZyjDc8ukNKJJ9,NP4E,4_tajikistan,,140,2.692,12
669,CAR8qzpckyrPD2QsaZrTQD7ba/NP4E/3_peru/,CAR8qzpckyrPD2QsaZrTQD7ba,NP4E,3_peru,,2,2.0,2
670,CARC3ULnyfQz85ob5ZpT73XLq/NP4E/4_tajikistan/,CARC3ULnyfQz85ob5ZpT73XLq,NP4E,4_tajikistan,,3,3.0,3
671,CARG52BPS3WtZr2NyrnrbdWAx/NP4E/4_tajikistan/,CARG52BPS3WtZr2NyrnrbdWAx,NP4E,4_tajikistan,,3,2.0,2
672,CARJwuxSGPpPahScHbeY93Wx7/NP4E/2_israel/,CARJwuxSGPpPahScHbeY93Wx7,NP4E,2_israel,,6,1.067,2
673,CARL7zYoLyYtGYJrvq5sxqtrA/NP4E/4_tajikistan/,CARL7zYoLyYtGYJrvq5sxqtrA,NP4E,4_tajikistan,,2,2.0,2
674,CARNoYrJeE5KdPZjB37QRyELv/NP4E/0_bukavu/,CARNoYrJeE5KdPZjB37QRyELv,NP4E,0_bukavu,,9,1.407,3
675,CARTP5FmjqvZc85BBqZE9fDJt/NP4E/4_tajikistan/,CARTP5FmjqvZc85BBqZE9fDJt,NP4E,4_tajikistan,,2,2.0,2
676,CARUkihGGCnHZNrdR9kBxwDim/NP4E/3_peru/,CARUkihGGCnHZNrdR9kBxwDim,NP4E,3_peru,,6,0.056,2
677,CARWtULRm4XqToCboezBBoBXW/NP4E/0_bukavu/,CARWtULRm4XqToCboezBBoBXW,NP4E,0_bukavu,,4,0.667,2
678,CAReg6gEbgcEDCs2KvTwDqS2z/NP4E/3_peru/,CAReg6gEbgcEDCs2KvTwDqS2z,NP4E,3_peru,,2,2.0,2
679,CARfsJ6Xugxd27LvmhJsy3j5i/NP4E/0_bukavu/,CARfsJ6Xugxd27LvmhJsy3j5i,NP4E,0_bukavu,,2,0.25,1
680,CARiGRfrkCXK8k45XpDuCisKo/NP4E/4_tajikistan/,CARiGRfrkCXK8k45XpDuCisKo,NP4E,4_tajikistan,,4,4.0,4
681,CARkfytjxCWSsNVKqgHnzffyF/NP4E/3_peru/,CARkfytjxCWSsNVKqgHnzffyF,NP4E,3_peru,,3,1.333,3
682,CARoYeND39dnyQQUMZu6aqsyW/NP4E/0_bukavu/,CARoYeND39dnyQQUMZu6aqsyW,NP4E,0_bukavu,,3,1.333,3
683,DAT2zBxMt7FNp5vfQtUdTA2cE/NP4E/3_peru/,DAT2zBxMt7FNp5vfQtUdTA2cE,NP4E,3_peru,,3,2.0,2
684,DAT4tGRiHafvuYQptoCdrjBNq/NP4E/3_peru/,DAT4tGRiHafvuYQptoCdrjBNq,NP4E,3_peru,,2,0.25,1
685,DAT5AQBrxyASVsSkS23Et2BKK/NP4E/3_peru/,DAT5AQBrxyASVsSkS23Et2BKK,NP4E,3_peru,,30,2.946,8
686,DAT772kmtusCcGtKsQKADpiPS/NP4E/4_tajikistan/,DAT772kmtusCcGtKsQKADpiPS,NP4E,4_tajikistan,,7,0.02,1
687,DAT8R6BERCkGxdBRtpGPtNivz/NP4E/3_peru/,DAT8R6BERCkGxdBRtpGPtNivz,NP4E,3_peru,,11,0.327,2
688,DAT9Hseyb8bHkFRALgvHq8Kdy/NP4E/4_tajikistan/,DAT9Hseyb8bHkFRALgvHq8Kdy,NP4E,4_tajikistan,,6,0.028,1
689,DAT9dSXsq5kzwWXVK6xUYyZDE/NP4E/0_bukavu/,DAT9dSXsq5kzwWXVK6xUYyZDE,NP4E,0_bukavu,,7,0.082,1
690,DAT9gBqkjmMVjdHeqreA3SbbF/NP4E/0_bukavu/,DAT9gBqkjmMVjdHeqreA3SbbF,NP4E,0_bukavu,,19,0.003,1
691,DATB9pZt6AWTt5ZYTyZyf37aF/NP4E/3_peru/,DATB9pZt6AWTt5ZYTyZyf37aF,NP4E,3_peru,,2,2.0,2
692,DATBSycnVAksGDRWrHmbU5PEd/NP4E/1_china/,DATBSycnVAksGDRWrHmbU5PEd,NP4E,1_china,,2,0.25,1
693,DATDbW8hchR6d3qWoUYvnSoRn/NP4E/4_tajikistan/,DATDbW8hchR6d3qWoUYvnSoRn,NP4E,4_tajikistan,,2,2.0,2
694,DATDr9Ny3bss7wzQ82LTRXNgU/NP4E/3_peru/,DATDr9Ny3bss7wzQ82LTRXNgU,NP4E,3_peru,,2,0.25,1
695,DATFrtv7PTdYDs5uCGQxkZXeg/NP4E/3_peru/,DATFrtv7PTdYDs5uCGQxkZXeg,NP4E,3_peru,,5,0.5,2
696,DATGVeH7bgoJLeZmX4Dk4oicU/NP4E/3_peru/,DATGVeH7bgoJLeZmX4Dk4oicU,NP4E,3_peru,,7,0.393,2
697,DATH5S3qrd9mvG59sKMYQaYiB/NP4E/3_peru/,DATH5S3qrd9mvG59sKMYQaYiB,NP4E,3_peru,,24,0.002,1
698,DATLPR2bauUKDmyiJWGpjsa4d/NP4E/3_peru/,DATLPR2bauUKDmyiJWGpjsa4d,NP4E,3_peru,,2,2.0,2
699,DATMsecCSL2pvQiUgpvC9BW3Q/NP4E/0_bukavu/,DATMsecCSL2pvQiUgpvC9BW3Q,NP4E,0_bukavu,,25,0.963,3
700,DATNYHPYX85nEDKd6Wwhk3EZR/NP4E/1_china/,DATNYHPYX85nEDKd6Wwhk3EZR,NP4E,1_china,,4,1.125,2
701,DATP5rQ33h5ksHMQWCjLHaxbU/NP4E/3_peru/,DATP5rQ33h5ksHMQWCjLHaxbU,NP4E,3_peru,,5,2.0,3
702,DATSaw2VcbQsSvLtyfeAnTVxV/NP4E/3_peru/,DATSaw2VcbQsSvLtyfeAnTVxV,NP4E,3_peru,,65,4.663,14
703,DATU84BoP2HZFpNtTTdrHz5LH/NP4E/3_peru/,DATU84BoP2HZFpNtTTdrHz5LH,NP4E,3_peru,,2,1.0,1
704,DATU84fL6wLsHBmzeQo6oeRfJ/NP4E/3_peru/,DATU84fL6wLsHBmzeQo6oeRfJ,NP4E,3_peru,,11,0.033,1
705,DATUspQbX63XiKutkAk3UC4AB/NP4E/0_bukavu/,DATUspQbX63XiKutkAk3UC4AB,NP4E,0_bukavu,,5,0.9,2
706,DATWnv3GfSVpspoSkqfo48UwE/NP4E/2_israel/,DATWnv3GfSVpspoSkqfo48UwE,NP4E,2_israel,,3,1.0,2
707,DATWzcySNnJ4M2XSfnWnLNtZ4/NP4E/1_china/,DATWzcySNnJ4M2XSfnWnLNtZ4,NP4E,1_china,,7,0.2,2
708,DATYBYpkSjKPCXgW48pd9WUXA/NP4E/4_tajikistan/,DATYBYpkSjKPCXgW48pd9WUXA,NP4E,4_tajikistan,,2,0.25,1
709,DATZFTguzajC3kjzqHDVoDQ7D/NP4E/3_peru/,DATZFTguzajC3kjzqHDVoDQ7D,NP4E,3_peru,,14,0.154,2
710,DATZUQDjW6pmkVQvYyTkp7KXX/NP4E/4_tajikistan/,DATZUQDjW6pmkVQvYyTkp7KXX,NP4E,4_tajikistan,,7,0.082,1
711,DATa2G25N9RSMeDWyDxuXvWSd/NP4E/2_israel/,DATa2G25N9RSMeDWyDxuXvWSd,NP4E,2_israel,,32,0.066,3
712,DATcSSooiLWpwXKRw9bxVPKMd/NP4E/2_israel/,DATcSSooiLWpwXKRw9bxVPKMd,NP4E,2_israel,,14,0.02,1
713,DATd46boNxnqYC8KH3jPBRhNf/NP4E/4_tajikistan/,DATd46boNxnqYC8KH3jPBRhNf,NP4E,4_tajikistan,,6,0.028,1
714,DATei5Cmo5dNVAoZQeQvCCkaV/NP4E/3_peru/,DATei5Cmo5dNVAoZQeQvCCkaV,NP4E,3_peru,,2,2.0,2
715,DATfRJnxftrzHTjbM4FLh83Qf/NP4E/4_tajikistan/,DATfRJnxftrzHTjbM4FLh83Qf,NP4E,4_tajikistan,,13,0.167,2
716,DATj6zKo4U9ytGxqzUGJuv85m/NP4E/2_israel/,DATj6zKo4U9ytGxqzUGJuv85m,NP4E,2_israel,,6,0.028,1
717,DATjc77uJyTTPzjjmTihtGtsr/NP4E/4_tajikistan/,DATjc77uJyTTPzjjmTihtGtsr,NP4E,4_tajikistan,,33,2.469,8
718,DATjvdS6PhKkvs26xQyQ56PDE/NP4E/4_tajikistan/,DATjvdS6PhKkvs26xQyQ56PDE,NP4E,4_tajikistan,,15,0.143,2
719,DATmQqodp9ghg8tSyBUUbW2zw/NP4E/0_bukavu/,DATmQqodp9ghg8tSyBUUbW2zw,NP4E,0_bukavu,,19,0.003,1
720,DATmo4ya6rQsukYzx8Xcn8rPy/NP4E/0_bukavu/,DATmo4ya6rQsukYzx8Xcn8rPy,NP4E,0_bukavu,,22,0.477,3
721,DATnK94rpBpCJ2pKaQw9KeWcL/NP4E/2_israel/,DATnK94rpBpCJ2pKaQw9KeWcL,NP4E,2_israel,,6,0.028,1
722,DATnvX7eZzVprRjHrw5xg4rEf/NP4E/3_peru/,DATnvX7eZzVprRjHrw5xg4rEf,NP4E,3_peru,,2,1.0,1
723,EVEeEvXRCnQTvMibci4epGiRM/NP4E/0_bukavu/,EVEeEvXRCnQTvMibci4epGiRM,NP4E,0_bukavu,,5,1.4,2
724,FACnnJHjswvKBPh8muvvpAZBj/NP4E/1_china/,FACnnJHjswvKBPh8muvvpAZBj,NP4E,1_china,,6,0.694,1
725,GPE2iwAa2CxFJDDoEaVbrPiTa/NP4E/0_bukavu/,GPE2iwAa2CxFJDDoEaVbrPiTa,NP4E,0_bukavu,,10,0.367,2
726,GPE3KfpjMrj9KfNPjWN657q4F/NP4E/4_tajikistan/,GPE3KfpjMrj9KfNPjWN657q4F,NP4E,4_tajikistan,,3,1.0,2
727,GPE4gTt27RFEVREhD5uz3n5RG/NP4E/1_china/,GPE4gTt27RFEVREhD5uz3n5RG,NP4E,1_china,,12,0.733,3
728,GPE6gJbCsXj98BwNMq7s9YNQ8/NP4E/0_bukavu/,GPE6gJbCsXj98BwNMq7s9YNQ8,NP4E,0_bukavu,,60,0.685,8
729,GPE7mGAGkoUHioPt4zeqcVLuv/NP4E/0_bukavu/,GPE7mGAGkoUHioPt4zeqcVLuv,NP4E,0_bukavu,,12,0.007,1
730,GPE7xKAoGGBUXVvjYehKUQn5Z/NP4E/2_israel/,GPE7xKAoGGBUXVvjYehKUQn5Z,NP4E,2_israel,,16,0.5,2
731,GPE9LiV3gpPDTMyJYq9rN77J2/NP4E/2_israel/,GPE9LiV3gpPDTMyJYq9rN77J2,NP4E,2_israel,,2,0.5,2
732,GPECMM73DbvTndA2jL2SGpdUA/NP4E/3_peru/,GPECMM73DbvTndA2jL2SGpdUA,NP4E,3_peru,,13,0.677,4
733,GPEDwTLA3KKxPtmQTc3VJv8aH/NP4E/3_peru/,GPEDwTLA3KKxPtmQTc3VJv8aH,NP4E,3_peru,,14,0.845,4
734,GPEE4joxXHYMpemBQvFripGzi/NP4E/0_bukavu/,GPEE4joxXHYMpemBQvFripGzi,NP4E,0_bukavu,,5,0.5,2
735,GPEF9NXsuSFryQiBUixXMCr5x/NP4E/3_peru/,GPEF9NXsuSFryQiBUixXMCr5x,NP4E,3_peru,,130,1.6,18
736,GPEFp38rknCKBEso9KgVhEsqo/NP4E/2_israel/,GPEFp38rknCKBEso9KgVhEsqo,NP4E,2_israel,,2,0.25,1
737,GPEHU27vVbhraPPcreVzqbSWq/NP4E/3_peru/,GPEHU27vVbhraPPcreVzqbSWq,NP4E,3_peru,,2,2.0,2
738,GPEJN9nN4KYrj8YYs2TsgTAHJ/NP4E/0_bukavu/,GPEJN9nN4KYrj8YYs2TsgTAHJ,NP4E,0_bukavu,,113,0.939,5
739,GPEJenwzLhRbSR6zirhFctjs4/NP4E/0_bukavu/,GPEJenwzLhRbSR6zirhFctjs4,NP4E,0_bukavu,,5,0.9,3
740,GPEK7q2RtZ4WENsxbb5WJHq8V/NP4E/2_israel/,GPEK7q2RtZ4WENsxbb5WJHq8V,NP4E,2_israel,,5,0.9,2
741,GPEKuAD4RgW325xzisiwrhTFn/NP4E/3_peru/,GPEKuAD4RgW325xzisiwrhTFn,NP4E,3_peru,,27,0.951,8
742,GPELG72G2AgzEt54vANQqBBf2/NP4E/4_tajikistan/,GPELG72G2AgzEt54vANQqBBf2,NP4E,4_tajikistan,,44,0.002,1
743,GPELJ9xSiri5V6EifF4FoA2yW/NP4E/4_tajikistan/,GPELJ9xSiri5V6EifF4FoA2yW,NP4E,4_tajikistan,,2,2.0,2
744,GPELfBrkgH5QLZnRoW7fkRitM/NP4E/0_bukavu/,GPELfBrkgH5QLZnRoW7fkRitM,NP4E,0_bukavu,,59,1.712,9
745,GPELhBG4aJD56hziZaYujhmzM/NP4E/2_israel/,GPELhBG4aJD56hziZaYujhmzM,NP4E,2_israel,,17,1.218,6
746,GPELxVUt5LEUABK855zqeo34r/NP4E/2_israel/,GPELxVUt5LEUABK855zqeo34r,NP4E,2_israel,,10,0.857,3
747,GPEMKoParYUmibXN2uYtxGd3T/NP4E/1_china/,GPEMKoParYUmibXN2uYtxGd3T,NP4E,1_china,,4,0.667,2
748,GPENco2gM7mDjN8d5B7u44U4U/NP4E/4_tajikistan/,GPENco2gM7mDjN8d5B7u44U4U,NP4E,4_tajikistan,,155,2.278,12
749,GPEP5EBemjgam4ymsSMZabbiQ/NP4E/1_china/,GPEP5EBemjgam4ymsSMZabbiQ,NP4E,1_china,,154,0.849,11
750,GPEPoYy35hQgmiRDATcM6E7z7/NP4E/0_bukavu/,GPEPoYy35hQgmiRDATcM6E7z7,NP4E,0_bukavu,,11,0.083,2
751,GPEQKXRr5tX7cH7WJ6aWhXcP4/NP4E/3_peru/,GPEQKXRr5tX7cH7WJ6aWhXcP4,NP4E,3_peru,,2,0.25,1
752,GPEQNd6S7HmtqdzAGrw2vUGpU/NP4E/2_israel/,GPEQNd6S7HmtqdzAGrw2vUGpU,NP4E,2_israel,,14,0.779,3
753,GPEQwoAkgPPPECiKcCFTg7ymM/NP4E/1_china/,GPEQwoAkgPPPECiKcCFTg7ymM,NP4E,1_china,,3,2.0,2
754,GPERbDbY3o5A5GNHTNoamcPWy/NP4E/1_china/,GPERbDbY3o5A5GNHTNoamcPWy,NP4E,1_china,,14,1.571,6
755,GPETdSgGMSokByZpMXLoYuJ89/NP4E/4_tajikistan/,GPETdSgGMSokByZpMXLoYuJ89,NP4E,4_tajikistan,,2,2.0,2
756,GPETh76y29wPWxBiNMyBZSnKP/NP4E/4_tajikistan/,GPETh76y29wPWxBiNMyBZSnKP,NP4E,4_tajikistan,,2,2.0,2
